Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,care_environment,trust_legalsys,trust_police,trust_pltc,trust_euparl,trust_un,trust_pparties,trust_cntryparl
GB,5,9,5,6,4,2,1,4,1,1,2,3,4,3,3,3,1,4,9,3,2,9,4,3,7,2,2,3,2,77,5,520,5,2,7,8,6,6,7,6,6
GB,5,3,3,4,4,4,3,3,3,3,3,3,3,1,1,1,1,3,5,3,3,4,1,3,2,5,1,2,2,28,6,520,8,3,5,8,1,2,9,1,5
GB,1,7,5,2,3,2,2,4,3,3,4,2,2,2,2,2,2,1,3,1,5,2,7,5,5,4,4,4,1,70,6,321,3,2,3,4,0,0,0,2,0
GB,5,8,5,3,4,2,2,2,3,3,3,3,3,2,3,2,2,3,8,3,3,6,6,7,8,4,4,2,1,60,4,520,8,3,6,9,6,3,8,7,9
GB,5,8,5,8,3,3,4,2,3,3,3,3,2,2,2,2,2,3,7,3,7,5,4,4,6,3,3,2,1,25,6,620,10,2,8,8,7,7,7,7,6
GB,5,5,6,5,4,2,4,4,2,3,4,2,2,3,2,3,1,3,6,2,6,4,5,5,5,3,3,4,2,25,6,520,9,4,4,6,3,4,4,4,3
GB,4,7,6,10,4,3,2,5,1,1,55,3,4,3,3,3,1,3,6,3,5,6,5,7,5,4,2,3,2,45,6,321,1,2,6,6,4,3,3,4,5
GB,5,5,5,6,3,3,3,5,3,4,2,4,3,3,2,3,2,3,6,3,2,5,3,4,4,4,3,2,2,32,1,213,3,4,5,5,4,4,4,4,5
GB,5,0,2,10,4,4,2,3,1,1,1,5,5,3,3,2,1,3,8,4,3,10,0,0,10,4,2,3,2,29,6,323,1,3,2,0,2,3,3,3,3
GB,5,9,4,5,2,2,3,2,1,1,1,4,2,3,3,3,2,3,5,2,5,5,5,5,2,3,4,5,2,61,5,212,2,3,5,5,3,5,5,3,5
GB,5,9,6,3,3,3,2,4,2,2,2,3,3,2,4,3,1,3,8,2,5,4,4,6,6,4,2,3,1,59,4,720,5,2,7,7,6,3,5,5,5
GB,5,5,6,9,4,3,3,5,1,1,2,4,5,2,2,2,1,4,8,5,0,5,1,3,0,1,1,4,2,24,6,720,4,1,4,5,2,4,4,2,3
GB,5,6,6,7,4,3,1,3,1,1,1,3,3,4,1,1,1,5,0,3,0,5,2,7,5,3,2,3,2,28,6,213,3,2,5,3,1,2,8,5,2
GB,5,8,4,8,3,4,2,3,2,2,4,3,3,3,3,1,2,2,5,2,5,6,6,7,6,4,3,2,2,27,2,520,2,3,6,9,5,5,5,5,5
GB,5,5,4,4,5,3,2,5,1,3,3,3,3,2,3,2,1,4,8,4,3,6,1,3,5,3,2,1,2,51,6,520,9,2,4,6,4,4,6,5,5
GB,5,8,5,5,4,4,2,5,1,1,2,3,4,3,3,3,1,5,8,4,2,8,3,4,2,3,2,2,2,18,6,313,10,2,8,10,7,7,8,7,5
GB,1,10,6,1,3,3,3,4,3,3,3,3,3,2,2,2,2,3,4,3,4,4,4,4,3,3,3,5,2,77,5,520,3,2,7,7,3,3,5,3,5
GB,5,3,3,7,4,3,1,5,1,1,4,3,4,2,2,2,2,4,8,4,2,6,3,3,5,2,1,1,2,34,6,620,5,3,8,9,2,5,8,2,4
GB,5,8,5,10,5,3,1,1,2,2,4,3,4,2,2,2,1,4,7,3,2,9,6,7,9,2,1,2,2,47,6,321,5,2,6,7,5,4,6,5,3
GB,5,8,4,10,4,3,1,4,2,1,1,3,4,3,3,3,1,4,8,4,0,8,1,5,4,1,1,1,2,54,5,720,8,1,8,8,7,8,9,8,7
GB,5,6,4,7,5,4,1,4,3,3,4,3,5,2,2,2,1,5,9,5,0,6,1,0,0,1,2,1,2,18,6,313,10,1,1,2,0,2,3,2,0
GB,5,5,6,3,5,4,2,5,1,1,5,3,4,4,3,4,2,3,6,3,5,5,3,3,4,2,1,3,1,31,6,323,9,2,5,5,4,6,6,4,6
GB,2,9,4,9,4,3,2,2,4,5,4,4,2,2,2,2,2,1,0,2,3,3,3,6,7,2,4,1,1,88,5,212,5,2,4,8,7,5,7,5,6
GB,5,7,6,7,4,3,2,4,2,2,1,3,2,2,3,2,1,3,7,3,6,6,5,5,5,4,3,2,1,42,1,423,5,3,7,8,4,4,7,5,4
GB,5,3,5,10,3,3,3,4,2,2,2,4,3,2,3,3,1,3,6,2,7,8,3,3,4,3,2,3,1,23,6,423,7,1,4,4,3,3,3,2,5
GB,5,7,4,6,3,3,2,3,1,2,3,2,3,2,2,2,1,4,6,3,3,7,4,6,6,2,1,3,1,20,6,313,2,3,9,7,6,7,8,7,7
GB,5,5,4,1,4,3,1,5,3,3,4,3,2,3,2,2,2,2,5,2,5,3,5,4,5,4,2,2,1,59,6,213,3,2,8,8,5,3,2,5,7
GB,5,10,5,7,4,4,2,2,3,2,2,1,2,3,3,5,1,4,6,4,4,7,4,6,2,2,2,2,1,22,6,313,3,1,9,10,9,9,9,9,10
GB,5,10,5,8,4,5,1,5,1,1,2,3,3,3,2,2,2,2,2,2,1,2,7,6,0,4,1,1,1,39,6,800,9,3,6,6,1,2,5,0,0
GB,5,8,4,6,3,3,1,4,1,1,3,3,2,2,2,2,1,4,5,3,5,7,3,3,4,2,2,3,2,28,6,323,3,3,8,8,4,5,5,4,6
GB,5,0,5,4,3,1,2,3,2,2,2,4,2,3,2,2,1,4,7,3,4,6,3,4,3,2,1,3,2,30,6,520,1,2,5,9,4,4,5,4,6
GB,5,9,4,9,4,4,3,4,2,2,1,4,4,2,3,3,1,4,8,4,3,6,6,6,6,5,1,2,1,38,4,323,9,2,2,5,0,2,5,1,2
GB,1,5,3,5,4,2,5,3,2,5,2,4,3,2,3,2,1,3,4,3,8,4,4,4,4,4,4,4,1,63,4,520,2,2,7,4,3,3,4,4,5
GB,1,2,2,0,4,3,2,4,3,3,3,4,2,3,3,3,1,3,1,3,2,5,3,2,2,3,3,3,2,90,4,800,1,2,6,5,4,2,7,6,0
GB,5,9,5,7,4,4,1,5,1,1,3,2,3,2,2,2,1,4,6,2,3,8,2,3,6,4,2,2,2,29,6,620,7,2,4,1,0,1,2,1,2
GB,5,8,6,8,4,4,2,4,2,2,3,4,3,2,2,2,1,4,8,4,4,7,4,4,7,2,2,3,1,16,6,213,9,2,6,8,7,6,9,6,6
GB,1,8,6,2,4,3,3,4,2,2,3,2,2,2,2,2,1,3,8,3,1,7,2,1,2,3,2,2,1,63,5,212,1,1,1,7,0,1,1,0,0
GB,3,10,3,7,3,3,3,3,3,4,4,4,3,3,2,2,3,5,7,4,5,5,5,3,3,2,3,3,2,25,6,800,3,2,7,8,8,2,8,2,7
GB,5,10,5,4,4,3,2,2,2,2,2,4,3,4,3,3,1,4,7,4,2,4,5,7,4,4,2,3,2,25,6,323,10,1,5,8,2,5,6,3,4
GB,5,9,4,8,5,4,2,4,2,2,55,4,4,3,3,2,1,3,3,3,3,6,3,3,3,5,1,1,1,27,6,313,8,2,4,5,2,3,3,3,1
GB,5,7,3,8,4,3,2,1,3,3,2,3,3,2,4,3,1,4,8,3,4,8,6,6,5,2,1,4,1,70,6,222,1,1,5,8,4,4,8,7,6
GB,5,8,3,7,4,2,3,2,3,3,2,4,4,3,3,4,2,3,6,3,7,7,3,3,5,2,3,2,2,66,6,520,8,3,7,8,7,3,5,7,8
GB,5,4,4,7,3,3,55,4,3,2,2,3,3,4,3,3,2,3,6,3,7,6,5,5,7,4,3,4,2,34,6,222,8,4,7,8,4,4,6,3,3
GB,3,9,4,7,4,4,1,2,1,4,3,3,3,3,3,3,2,3,5,3,5,5,3,4,2,4,4,2,1,63,6,720,4,2,6,4,4,0,3,4,6
GB,2,8,5,6,4,3,2,3,1,2,2,3,3,2,2,2,2,3,7,3,5,5,4,5,4,2,2,3,2,49,5,520,2,3,8,8,7,7,8,7,8
GB,5,6,4,8,4,3,2,4,2,2,2,3,3,2,3,3,1,3,7,3,2,7,4,4,5,2,1,2,1,32,6,720,8,3,8,7,6,7,6,6,6
GB,2,6,6,1,4,4,1,4,1,1,1,3,4,2,3,2,1,3,6,2,2,6,3,3,2,2,2,3,1,57,6,323,3,1,1,5,0,0,4,0,1
GB,2,2,6,2,4,3,1,5,1,1,2,4,3,3,3,3,1,3,10,3,2,10,3,6,10,5,3,3,2,59,4,520,7,1,8,9,1,8,5,5,2
GB,3,6,4,6,4,3,2,4,1,1,2,3,3,3,3,3,2,3,8,4,3,8,3,5,3,2,3,2,1,81,6,800,1,2,4,6,7,4,3,6,5
GB,2,7,3,5,5,3,3,4,4,3,2,3,2,3,3,3,1,1,6,2,7,5,5,6,5,3,2,3,2,70,4,520,10,2,4,4,3,3,3,3,3
GB,5,6,5,4,4,4,2,4,2,3,3,3,2,2,2,2,2,2,7,3,3,7,3,1,5,3,1,3,1,21,6,321,1,2,5,2,2,2,4,4,2
GB,5,5,4,7,3,2,1,55,2,1,2,5,5,3,4,2,1,4,8,4,0,9,2,3,8,4,2,2,2,23,6,620,4,2,6,7,2,2,5,2,2
GB,5,9,5,8,4,4,2,3,2,2,2,2,2,3,2,2,2,1,5,2,2,4,4,8,7,4,4,2,1,73,1,321,2,1,8,9,7,2,7,5,8
GB,5,7,4,6,5,4,4,3,2,2,3,3,4,1,1,1,1,3,7,3,9,10,3,7,7,2,2,2,1,20,6,313,10,3,8,8,6,6,6,4,6
GB,5,8,5,7,4,3,1,5,1,1,1,4,3,3,3,3,1,3,6,3,3,7,5,4,6,2,3,3,1,25,6,520,4,3,6,7,5,5,5,4,6
GB,5,4,4,6,5,4,2,5,3,2,3,3,3,3,4,3,1,3,6,4,3,3,3,3,5,2,2,3,1,26,6,520,5,2,6,8,4,4,5,4,7
GB,5,7,5,5,3,2,2,2,2,2,2,3,2,2,2,2,2,3,7,3,4,7,3,4,3,3,4,3,2,21,6,520,8,2,7,7,4,4,4,4,4
GB,5,7,4,7,3,2,2,4,2,2,2,3,2,1,3,1,3,3,2,2,5,3,3,2,3,4,1,5,1,46,1,520,5,4,2,1,1,2,2,4,3
GB,2,7,5,8,5,2,1,5,2,2,3,3,3,4,3,3,1,3,3,3,4,7,6,6,7,4,2,2,1,50,4,520,5,2,0,3,2,2,2,2,0
GB,5,9,5,4,4,4,2,5,1,2,2,2,2,2,2,2,2,4,6,2,6,7,3,4,8,4,2,2,2,39,1,213,7,2,6,9,4,1,4,4,8
GB,1,5,4,6,2,3,4,4,2,2,2,4,4,3,4,3,2,3,6,4,6,8,7,8,7,3,2,3,2,72,5,229,1,2,3,5,2,6,4,4,4
GB,5,3,5,7,4,3,2,2,2,5,1,4,3,2,3,1,3,2,0,1,5,3,0,3,3,5,4,5,2,49,4,620,9,1,0,3,0,0,0,0,0
GB,5,1,5,7,4,3,1,1,2,2,3,4,4,3,3,3,1,3,5,3,4,5,2,4,3,2,1,2,1,48,6,520,7,2,4,7,1,1,7,1,3
GB,5,8,6,6,5,4,2,2,2,2,1,3,4,3,3,2,2,2,0,3,3,1,0,2,0,2,2,2,1,70,4,520,9,3,9,9,5,2,5,7,7
GB,5,10,4,8,3,3,1,1,1,1,4,4,5,5,5,3,1,3,8,4,9,6,5,7,5,2,2,5,1,67,4,321,1,1,8,10,7,4,5,7,8
GB,5,6,5,6,4,4,3,5,1,2,3,3,3,2,2,2,1,3,8,3,2,4,5,2,1,3,1,1,1,38,6,520,4,3,6,9,5,0,5,3,5
GB,5,2,4,7,2,3,2,1,3,4,4,3,1,3,4,4,2,3,3,2,1,6,1,1,1,5,2,5,2,22,6,800,1,4,10,9,4,9,9,3,9
GB,4,10,4,10,4,2,1,5,1,1,1,2,5,2,2,2,1,3,10,3,0,10,10,3,10,4,1,2,1,66,5,321,1,1,0,10,0,0,0,0,0
GB,5,7,3,10,3,2,3,4,2,3,4,3,2,2,2,2,2,3,6,2,5,6,6,5,4,4,3,3,2,57,4,323,2,4,5,6,2,1,5,2,4
GB,5,5,3,9,3,3,3,1,2,2,55,1,2,2,2,2,2,4,9,3,7,5,5,6,7,3,3,3,2,64,4,720,6,1,10,3,10,5,5,9,9
GB,5,10,4,7,5,3,1,5,1,1,2,5,4,3,4,4,1,3,10,5,0,6,4,5,7,1,1,2,2,50,4,321,6,1,6,7,7,5,7,7,5
GB,5,8,2,5,3,2,2,3,2,1,3,5,5,3,3,3,2,2,5,2,6,6,4,3,5,4,2,3,1,61,5,520,4,3,3,3,0,0,6,2,0
GB,5,9,4,7,4,4,1,5,1,1,2,3,3,2,3,2,1,4,8,3,2,7,7,6,7,4,1,1,2,43,6,720,5,3,6,7,3,4,6,3,5
GB,4,10,4,2,5,5,2,5,1,1,1,4,2,3,2,3,1,5,8,4,2,3,3,4,3,2,2,3,2,67,4,520,5,3,7,7,2,0,8,3,5
GB,5,10,5,10,4,4,2,1,1,3,2,5,5,2,2,2,1,4,8,5,0,10,2,0,10,1,4,2,1,51,6,720,2,3,7,0,0,3,7,1,0
GB,1,6,4,2,4,3,2,2,2,2,3,4,4,2,3,2,1,3,5,4,0,5,4,2,5,1,1,2,1,65,6,620,3,2,5,5,0,5,5,0,0
GB,5,8,3,2,4,4,2,3,2,2,2,2,2,2,2,2,1,3,5,2,3,3,5,5,8,4,3,4,2,27,1,620,3,2,5,8,3,3,3,3,5
GB,5,2,5,4,5,2,1,5,1,1,55,3,3,2,2,2,2,3,8,2,5,6,4,4,3,2,2,5,1,36,6,620,8,3,5,6,6,7,7,6,5
GB,5,8,4,10,5,3,1,3,1,1,1,4,4,2,2,2,1,4,8,3,8,6,3,8,2,5,4,5,1,20,6,423,3,4,5,3,0,2,5,3,0
GB,5,7,5,5,4,2,1,3,1,1,1,4,5,5,3,5,1,2,7,4,6,5,3,2,2,3,2,2,1,23,6,321,4,2,4,4,2,4,3,3,6
GB,5,9,4,10,5,4,1,4,1,1,4,4,5,2,2,2,1,4,7,4,0,2,0,3,4,2,1,2,2,37,6,620,7,1,8,8,1,5,8,5,3
GB,5,8,2,8,4,4,2,4,1,2,3,4,4,3,3,4,1,3,4,4,3,4,3,6,2,2,4,1,2,25,6,323,7,5,7,10,3,6,9,3,6
GB,5,10,4,10,4,4,1,1,1,4,3,1,3,1,1,1,2,4,8,2,3,9,1,6,4,2,1,2,2,32,6,620,10,1,2,6,1,1,1,1,2
GB,4,10,4,9,3,3,2,4,1,1,2,4,5,4,4,4,1,3,7,3,4,3,3,4,5,3,2,1,2,61,4,212,2,1,3,4,3,5,5,3,3
GB,2,10,4,8,3,3,2,2,2,2,3,3,3,4,3,2,2,4,8,3,6,8,6,8,6,5,2,3,1,57,6,321,1,2,8,9,6,5,9,8,6
GB,5,9,5,9,3,3,2,5,3,3,3,2,3,2,2,2,1,3,7,3,2,8,4,3,7,2,1,2,1,28,6,321,5,2,2,4,0,2,2,0,0
GB,5,7,4,10,4,4,2,3,2,2,2,3,3,2,2,2,1,3,8,4,2,5,3,2,2,1,1,4,1,28,6,720,7,2,7,7,6,6,6,6,7
GB,5,9,5,5,5,3,3,5,3,4,4,3,3,3,2,3,1,3,8,3,5,5,6,5,8,2,2,1,2,40,6,800,9,2,10,7,5,9,7,5,7
GB,5,10,4,8,4,3,2,5,2,2,3,3,3,2,3,3,1,3,7,3,7,7,5,4,4,2,3,1,2,31,6,423,3,3,5,7,4,5,7,5,4
GB,1,10,5,8,4,3,2,5,3,3,4,4,2,4,4,4,1,3,5,3,3,10,3,2,7,4,3,5,1,81,5,321,2,2,1,5,6,1,8,4,5
GB,5,9,5,8,5,4,2,3,1,1,1,4,5,3,3,3,1,4,10,4,0,3,2,7,8,1,1,2,2,73,5,520,5,2,6,8,5,6,5,6,4
GB,5,10,6,10,5,4,1,4,1,1,3,4,3,2,2,2,1,4,9,4,4,8,8,3,5,2,1,2,2,51,4,212,1,2,7,1,0,3,3,1,3
GB,3,5,5,2,4,2,2,5,1,1,1,3,3,3,2,4,2,3,9,3,1,7,4,6,6,2,1,2,1,46,6,213,1,4,9,9,7,9,9,9,8
GB,5,8,5,4,4,3,1,3,2,2,3,4,3,3,2,2,2,2,7,3,4,4,3,6,4,2,2,2,1,37,6,620,6,1,8,7,5,6,8,5,7
GB,5,10,4,10,4,4,4,3,3,3,3,2,2,2,2,2,1,3,7,2,6,5,4,6,8,4,4,4,2,53,1,321,2,1,5,8,1,1,4,4,6
GB,5,5,3,10,1,1,1,1,4,4,2,2,2,2,2,2,2,3,5,2,1,6,3,8,5,5,5,5,1,47,6,213,2,3,0,4,1,2,2,0,2
GB,5,3,3,8,1,3,2,2,3,2,2,3,4,3,2,3,2,3,5,3,3,6,3,6,4,3,3,4,2,22,6,321,3,3,7,9,6,7,7,6,7
GB,4,8,5,7,5,3,2,4,2,2,2,3,4,3,3,3,1,3,9,4,8,8,6,7,8,2,1,1,2,72,1,321,2,1,4,6,4,0,6,4,4
GB,5,5,5,8,4,3,2,3,2,1,2,2,3,2,2,2,1,3,8,4,3,8,3,1,7,2,1,3,1,16,6,423,10,2,9,8,7,8,9,7,8
GB,5,0,3,2,4,3,2,4,2,3,1,1,1,2,1,1,2,3,5,2,7,5,3,3,1,4,4,4,2,75,5,800,5,3,0,5,2,7,7,2,5
GB,5,8,4,4,5,4,4,3,3,3,4,3,3,2,2,2,1,4,4,3,0,2,5,0,2,2,1,4,1,52,4,323,6,3,5,5,0,0,4,0,2
GB,5,6,5,2,5,2,2,3,2,2,4,2,3,2,2,2,1,4,7,4,1,8,3,6,4,3,2,2,2,35,6,620,10,3,9,7,6,6,9,4,10
GB,5,8,4,8,4,3,2,2,2,2,3,3,4,3,3,3,2,3,5,3,3,3,4,5,4,4,4,3,1,69,6,413,9,2,5,6,7,3,6,5,7
GB,5,10,4,7,4,4,2,5,1,1,3,4,5,2,3,3,1,4,4,5,0,3,4,4,3,1,1,1,1,32,5,720,10,1,7,3,4,5,7,3,3
GB,3,10,5,5,4,2,2,4,2,3,2,4,2,3,3,3,2,3,7,3,6,4,4,3,3,4,2,4,2,69,5,620,4,2,5,7,4,2,5,4,4
GB,5,10,4,8,3,3,2,1,2,2,4,2,2,2,2,2,2,2,0,1,2,4,7,6,1,5,2,1,1,31,1,620,9,2,7,6,6,3,7,6,7
GB,5,9,3,6,4,4,3,4,2,2,3,3,3,2,2,2,1,3,6,3,4,3,0,3,1,4,2,3,2,42,6,323,8,3,8,8,5,3,8,5,7
GB,4,7,4,5,5,4,1,5,1,1,1,4,2,3,3,2,1,4,8,5,0,10,1,1,8,3,3,4,2,46,4,620,5,1,10,10,5,5,6,3,6
GB,5,0,4,10,4,3,3,3,2,2,3,4,3,4,4,4,2,3,3,3,3,6,3,0,0,4,3,3,2,38,6,321,1,2,5,8,0,0,0,4,0
GB,5,9,5,9,4,4,2,4,3,1,2,3,3,3,2,3,1,3,7,3,4,7,3,3,4,4,4,1,2,39,1,520,7,2,5,7,5,7,7,4,6
GB,5,7,5,6,4,4,1,3,3,2,3,3,3,2,2,3,1,3,6,3,3,7,2,6,4,3,2,2,2,24,6,720,10,3,7,8,3,6,8,3,8
GB,5,9,6,3,3,3,2,4,2,3,1,3,3,3,3,3,1,4,9,3,4,8,4,4,9,2,3,2,2,64,6,323,6,2,8,8,5,4,7,3,6
GB,3,10,5,6,4,4,2,5,2,3,5,1,2,2,3,1,2,3,10,4,2,8,6,7,6,2,2,2,2,81,1,323,2,3,8,6,4,6,8,4,5
GB,5,10,6,9,5,5,1,4,3,1,3,3,5,3,3,4,1,4,10,5,2,6,2,5,6,4,2,2,2,26,6,720,10,1,9,9,4,5,7,4,8
GB,5,7,3,6,3,3,3,5,2,2,3,3,2,2,2,2,2,3,5,3,3,8,4,4,5,4,3,2,2,31,6,323,7,4,4,6,1,3,4,2,3
GB,5,8,6,7,4,3,1,4,1,5,5,3,2,2,3,3,3,3,6,2,7,3,0,0,0,4,2,2,2,43,6,423,8,2,4,7,1,0,4,2,7
GB,5,10,5,7,4,4,2,5,2,3,2,5,3,3,2,2,1,4,9,5,1,4,0,0,4,3,2,5,2,48,6,520,5,1,4,8,0,0,1,0,2
GB,4,8,4,4,4,3,2,5,2,2,2,5,5,4,4,4,1,4,8,5,1,8,3,2,7,1,1,1,2,54,6,800,2,2,6,4,2,5,7,2,2
GB,2,10,6,10,5,2,1,1,3,1,55,5,1,3,2,3,1,3,10,3,10,7,2,8,10,5,2,5,1,72,5,323,2,1,0,0,0,0,0,0,0
GB,5,7,4,6,4,3,1,5,1,1,2,5,5,2,2,2,1,4,7,5,0,9,1,4,6,2,4,2,1,60,6,520,8,1,4,3,3,5,7,6,5
GB,5,8,3,5,4,3,2,5,1,1,2,3,3,3,2,2,2,3,9,3,8,7,5,3,5,4,2,3,2,47,6,323,3,1,5,7,1,2,2,2,4
GB,5,8,4,8,2,3,2,4,2,2,2,4,4,4,4,2,1,4,7,3,4,7,4,4,7,4,2,2,1,33,6,213,10,2,6,7,1,6,7,2,3
GB,5,9,4,8,3,2,1,4,1,1,2,4,2,2,3,3,1,4,6,4,5,8,3,3,6,5,5,3,1,35,6,213,7,1,4,7,2,4,4,4,4
GB,2,9,6,10,4,4,1,5,1,1,1,5,4,2,2,2,1,5,10,5,10,10,2,2,0,5,1,1,1,63,6,321,1,1,5,5,0,0,0,0,0
GB,4,10,6,0,4,3,2,3,2,1,1,3,3,4,3,3,1,3,3,3,2,5,2,1,5,4,2,1,2,52,6,212,3,1,1,4,0,1,5,2,2
GB,5,10,6,5,4,3,2,3,4,1,2,3,4,2,2,2,1,3,5,3,3,4,0,3,3,5,1,1,1,28,6,323,8,1,3,4,2,4,5,2,4
GB,4,10,6,0,4,3,3,5,2,2,2,4,3,3,3,3,1,3,6,3,5,6,5,5,0,5,3,1,2,41,4,213,4,3,0,3,0,0,0,0,0
GB,5,9,4,7,5,3,2,5,2,1,3,4,4,3,3,3,1,3,8,4,1,6,2,3,5,2,1,2,1,64,6,323,5,1,4,4,1,2,5,2,2
GB,5,7,4,10,4,2,2,3,2,2,2,1,3,1,1,1,1,4,2,1,0,10,4,3,8,1,2,2,1,19,6,313,1,2,1,8,5,5,2,5,1
GB,5,8,5,6,3,2,2,3,3,2,3,3,3,2,2,2,2,3,7,2,7,5,5,5,5,2,2,1,2,77,5,212,3,2,5,5,4,5,5,4,5
GB,5,7,5,8,5,3,2,4,1,1,3,4,5,4,2,2,1,3,5,4,1,8,4,4,7,3,1,3,1,29,6,620,3,1,5,8,5,2,3,3,4
GB,3,3,3,2,5,4,2,3,2,2,2,4,4,4,4,4,3,2,2,1,4,1,2,1,0,5,2,1,1,52,1,323,5,1,1,1,1,0,2,1,2
GB,5,0,2,10,3,3,3,4,2,2,3,1,1,1,1,1,2,4,5,3,4,8,4,6,6,2,4,4,2,25,6,323,6,4,5,8,3,5,5,3,3
GB,5,4,4,4,4,3,1,1,3,2,1,4,4,3,2,4,2,4,8,4,5,8,7,5,6,4,2,2,2,18,6,222,3,1,4,7,3,7,8,4,6
GB,5,0,6,10,4,4,1,5,1,1,4,4,5,1,1,3,1,3,1,4,0,2,2,0,0,5,1,1,2,23,6,323,1,3,5,9,0,6,8,4,3
GB,5,9,5,5,4,3,3,3,2,2,3,3,3,3,3,3,1,3,7,4,1,8,5,5,7,3,2,2,1,88,5,720,6,1,7,7,6,5,4,5,6
GB,5,9,5,3,5,3,3,4,3,3,3,3,3,2,3,2,1,4,8,3,2,8,6,6,6,3,2,2,1,62,6,720,7,1,7,6,6,6,6,6,7
GB,5,10,5,3,4,2,1,5,1,1,1,4,3,4,2,1,1,3,8,3,6,7,5,7,8,2,2,2,2,43,6,800,6,1,3,7,1,1,3,3,3
GB,5,7,6,3,4,4,2,4,3,3,4,3,3,1,1,1,2,3,5,2,4,6,2,3,4,4,2,3,1,46,6,323,1,3,5,6,1,4,3,3,3
GB,5,7,5,9,3,2,2,3,1,2,3,1,4,2,3,2,1,3,6,3,2,7,3,7,7,2,2,2,1,16,6,212,8,4,6,8,5,5,4,5,5
GB,5,4,3,9,5,1,1,4,1,1,1,3,3,1,1,1,2,3,8,3,2,6,3,8,9,3,3,2,2,36,1,620,5,2,7,9,5,8,8,3,5
GB,5,10,6,6,4,3,1,5,2,1,2,4,4,2,2,2,1,4,10,4,1,9,2,1,9,3,1,2,2,27,6,520,3,1,6,7,2,6,7,2,2
GB,5,0,2,10,4,4,1,4,1,1,2,2,4,2,1,2,1,5,1,2,8,1,0,0,0,2,1,5,2,25,6,423,4,3,7,5,0,0,0,0,0
GB,5,5,3,9,4,4,3,3,2,2,2,5,3,3,4,5,1,3,5,3,8,3,3,2,1,3,2,4,2,39,6,323,1,3,1,1,0,1,1,1,5
GB,5,7,5,3,4,4,3,4,1,1,2,2,4,2,2,2,1,4,10,5,2,6,4,6,5,1,1,3,2,27,6,720,5,1,7,8,6,7,7,6,7
GB,1,8,3,7,4,3,3,2,2,2,4,3,4,3,4,4,2,3,2,2,5,4,4,5,2,2,2,1,1,86,5,800,6,2,8,7,4,3,6,4,5
GB,4,5,5,8,4,4,3,4,4,3,4,2,3,2,2,2,1,3,4,2,3,8,5,6,4,4,2,3,1,54,5,520,4,2,4,6,3,3,7,3,6
GB,5,8,5,8,5,5,2,5,1,1,2,4,5,2,1,1,1,4,10,5,0,10,2,3,7,2,1,2,2,25,6,620,6,1,8,10,4,7,9,5,7
GB,5,8,4,7,4,3,2,5,2,4,3,3,4,3,3,2,1,4,7,4,0,8,2,9,5,3,2,1,1,28,6,720,8,4,4,7,1,5,5,1,1
GB,5,6,3,8,4,4,1,3,1,1,4,2,3,2,2,2,1,5,5,3,2,8,4,9,7,2,2,5,1,21,6,313,3,2,5,3,3,5,5,3,5
GB,4,8,5,7,4,2,2,3,2,3,4,3,3,3,3,2,2,3,5,2,5,7,7,4,5,2,3,3,2,83,5,213,2,1,5,9,6,2,5,6,4
GB,1,6,4,7,4,3,3,3,1,1,1,2,3,2,2,2,1,4,6,2,7,7,3,3,3,3,2,2,2,46,4,520,6,3,7,7,2,2,7,2,7
GB,5,7,3,5,4,2,2,4,1,2,4,3,2,2,2,2,1,3,5,3,4,6,5,2,1,3,4,3,2,27,6,620,8,5,6,7,2,3,5,3,4
GB,5,8,5,6,4,3,1,4,2,2,5,2,3,2,2,2,2,3,8,3,3,7,5,7,7,2,2,2,1,30,6,222,10,2,9,10,7,7,7,7,8
GB,5,8,5,6,5,5,1,5,1,1,2,3,4,3,3,3,2,3,8,3,4,8,2,4,4,3,2,3,2,63,4,212,1,1,8,7,5,4,7,5,7
GB,5,8,5,9,3,2,1,3,2,2,3,3,3,2,3,3,1,3,4,3,4,6,3,7,8,2,2,2,1,63,4,213,1,1,9,9,6,8,9,8,8
GB,5,8,4,7,3,3,3,4,2,2,5,3,3,3,4,4,1,3,5,3,5,7,5,5,5,3,4,4,2,58,4,321,3,4,5,6,4,3,5,3,5
GB,5,7,4,5,4,1,1,4,2,2,2,2,2,2,2,2,2,3,2,2,5,7,5,5,1,2,2,4,2,24,6,321,3,4,7,10,5,5,5,5,5
GB,3,9,5,8,4,3,2,1,3,3,3,4,2,2,3,2,1,4,7,3,2,1,2,2,0,2,5,5,1,55,4,520,9,2,9,8,6,5,7,6,8
GB,5,10,3,5,3,3,3,3,3,3,3,2,3,3,3,3,1,5,5,3,5,5,5,5,8,3,3,3,1,42,6,321,2,2,4,8,4,4,7,4,3
GB,5,5,4,7,3,3,2,5,3,2,2,3,4,2,2,2,2,4,7,3,4,7,3,4,7,4,1,1,2,40,6,720,6,2,7,7,6,6,6,5,7
